Contact ID,Account ID,Previous Stage,New Funnel Stage,Stage Entered Date,Stage Exit Date,Opportunity ID
6131a80a,2a1c1904,Subscriber,SQL,2025-02-03,2025-03-04,
6131a80a,2a1c1904,SQL,MQL,2025-05-03,2025-05-04,
8b81b60b,72085b16,Subscriber,Opportunity,2025-03-08,2025-03-27,
8b81b60b,72085b16,Opportunity,MQL,2025-04-03,2025-04-16,
8b81b60b,72085b16,MQL,Lead,2025-05-02,2025-05-02,
8b81b60b,72085b16,Lead,Customer,2025-05-05,2025-05-05,
8b81b60b,72085b16,Customer,Closed Lost,2025-05-05,2025-05-05,
d701b29d,ab8a8e4f,Subscriber,Closed Lost,2025-03-25,2025-04-11,
d701b29d,ab8a8e4f,Closed Lost,Customer,2025-04-25,2025-05-04,
7f4c4c8a,b40cb694,Subscriber,Closed Lost,2025-01-05,2025-02-04,
7f4c4c8a,b40cb694,Closed Lost,MQL,2025-04-28,2025-05-01,
7f4c4c8a,b40cb694,MQL,Lead,2025-05-05,2025-05-05,
7f4c4c8a,b40cb694,Lead,Opportunity,2025-05-05,2025-05-05,
7f4c4c8a,b40cb694,Opportunity,Customer,2025-05-05,2025-05-05,
aadeaefa,1e73e861,Subscriber,Closed Lost,2025-03-15,2025-04-16,
aadeaefa,1e73e861,Closed Lost,Customer,2025-04-20,2025-04-26,
aadeaefa,1e73e861,Customer,Opportunity,2025-05-04,2025-05-05,
aadeaefa,1e73e861,Opportunity,MQL,2025-05-05,2025-05-05,
aadeaefa,1e73e861,MQL,Lead,2025-05-05,2025-05-05,
3be309f2,9564c166,Subscriber,SQL,2024-12-05,2024-12-10,
3be309f2,9564c166,SQL,Customer,2025-02-15,2025-04-23,
3be309f2,9564c166,Customer,Opportunity,2025-04-25,2025-04-30,
3be309f2,9564c166,Opportunity,MQL,2025-05-02,2025-05-03,
b1be81e0,3e44e348,Subscriber,Lead,2025-02-14,2025-03-19,
b1be81e0,3e44e348,Lead,MQL,2025-03-26,2025-04-02,
b1be81e0,3e44e348,MQL,Opportunity,2025-04-23,2025-05-04,43e395ba
ec789165,1d376d1b,Subscriber,Lead,2025-01-14,2025-01-25,
ec789165,1d376d1b,Lead,SQL,2025-02-16,2025-04-22,
ec789165,1d376d1b,SQL,Customer,2025-04-29,2025-05-05,
ec789165,1d376d1b,Customer,MQL,2025-05-05,2025-05-05,
ec789165,1d376d1b,MQL,Closed Lost,2025-05-05,2025-05-05,
df818564,29bc96b8,Subscriber,Opportunity,2025-03-01,2025-03-06,
df818564,29bc96b8,Opportunity,MQL,2025-04-05,2025-04-28,
34da413b,1315346e,Subscriber,Lead,2025-03-14,2025-04-24,
34da413b,1315346e,Lead,SQL,2025-04-30,2025-05-03,
34da413b,1315346e,SQL,Closed Lost,2025-05-03,2025-05-04,
34da413b,1315346e,Closed Lost,Customer,2025-05-05,2025-05-05,
34da413b,1315346e,Customer,MQL,2025-05-05,2025-05-05,
0c5ea3e3,cd61d865,Subscriber,SQL,2025-04-23,2025-04-24,
0c5ea3e3,cd61d865,SQL,Lead,2025-04-26,2025-05-03,
0c5ea3e3,cd61d865,Lead,Closed Lost,2025-05-03,2025-05-03,
0c5ea3e3,cd61d865,Closed Lost,Customer,2025-05-03,2025-05-03,
0c5ea3e3,cd61d865,Customer,Opportunity,2025-05-04,2025-05-05,
88e3d4ec,a029866c,Subscriber,MQL,2025-02-16,2025-04-11,
88e3d4ec,a029866c,MQL,Opportunity,2025-04-20,2025-04-25,
88e3d4ec,a029866c,Opportunity,Closed Lost,2025-04-25,2025-04-29,
7cbabb36,715245bc,Subscriber,Customer,2025-03-29,2025-04-15,
7cbabb36,715245bc,Customer,Lead,2025-05-03,2025-05-03,
7cbabb36,715245bc,Lead,Opportunity,2025-05-03,2025-05-03,
38b96171,0eaec9a4,Subscriber,Opportunity,2025-04-03,2025-04-07,
38b96171,0eaec9a4,Opportunity,Closed Lost,2025-04-09,2025-04-12,
38b96171,0eaec9a4,Closed Lost,Lead,2025-04-19,2025-05-03,
27287130,4806ba1e,Subscriber,Closed Lost,2025-01-19,2025-05-05,
27287130,4806ba1e,Closed Lost,Lead,2025-05-05,2025-05-05,
27287130,4806ba1e,Lead,Customer,2025-05-05,2025-05-05,
27287130,4806ba1e,Customer,MQL,2025-05-05,2025-05-05,
27287130,4806ba1e,MQL,SQL,2025-05-05,2025-05-05,
3bd736f2,a4191b9f,Subscriber,Customer,2024-11-26,2024-11-27,
3bd736f2,a4191b9f,Customer,Lead,2025-03-27,2025-04-09,
3bd736f2,a4191b9f,Lead,SQL,2025-05-02,2025-05-03,
befe8a62,56394795,Subscriber,Lead,2025-01-23,2025-02-21,
befe8a62,56394795,Lead,Closed Lost,2025-03-09,2025-03-20,
befe8a62,56394795,Closed Lost,MQL,2025-03-21,2025-03-29,
4e72e52e,a1490e1c,Subscriber,Opportunity,2025-02-06,2025-02-14,
4e72e52e,a1490e1c,Opportunity,Lead,2025-04-19,2025-05-04,
4e72e52e,a1490e1c,Lead,Customer,2025-05-05,2025-05-05,
4e72e52e,a1490e1c,Customer,Closed Lost,2025-05-05,2025-05-05,
4e72e52e,a1490e1c,Closed Lost,SQL,2025-05-05,2025-05-05,
da59c9f0,0135072e,Subscriber,MQL,2025-05-03,2025-05-03,
da59c9f0,0135072e,MQL,SQL,2025-05-05,2025-05-05,
da59c9f0,0135072e,SQL,Opportunity,2025-05-05,2025-05-05,
da59c9f0,0135072e,Opportunity,Customer,2025-05-05,2025-05-05,
8956799a,5332ee7c,Subscriber,SQL,2025-04-24,2025-04-26,
8956799a,5332ee7c,SQL,MQL,2025-04-28,2025-05-05,
8956799a,5332ee7c,MQL,Opportunity,2025-05-05,2025-05-05,
8956799a,5332ee7c,Opportunity,Customer,2025-05-05,2025-05-05,
97db47c2,05dfd4f4,Subscriber,SQL,2025-02-21,2025-05-02,
97db47c2,05dfd4f4,SQL,Lead,2025-05-03,2025-05-03,
97db47c2,05dfd4f4,Lead,MQL,2025-05-05,2025-05-05,
97db47c2,05dfd4f4,MQL,Closed Lost,2025-05-05,2025-05-05,
6da2f7f8,de91de31,Subscriber,MQL,2025-02-18,2025-04-08,
6da2f7f8,de91de31,MQL,SQL,2025-04-30,2025-05-02,
6da2f7f8,de91de31,SQL,Opportunity,2025-05-05,2025-05-05,
6da2f7f8,de91de31,Opportunity,Closed Lost,2025-05-05,2025-05-05,
9096e600,bcc92f8e,Subscriber,SQL,2025-01-23,2025-04-23,
9096e600,bcc92f8e,SQL,Customer,2025-04-24,2025-05-03,
9096e600,bcc92f8e,Customer,Closed Lost,2025-05-04,2025-05-04,
9096e600,bcc92f8e,Closed Lost,MQL,2025-05-05,2025-05-05,
d4837b6a,b32e3010,Subscriber,Closed Lost,2025-04-24,2025-04-27,
d4837b6a,b32e3010,Closed Lost,Opportunity,2025-04-30,2025-05-05,
d4837b6a,b32e3010,Opportunity,Customer,2025-05-05,2025-05-05,
d39e4198,084e885e,Subscriber,Opportunity,2025-03-11,2025-03-15,
d39e4198,084e885e,Opportunity,Lead,2025-04-09,2025-04-21,
d39e4198,084e885e,Lead,Customer,2025-04-29,2025-04-30,
f1565dba,886aac12,Subscriber,SQL,2025-03-10,2025-04-11,
f1565dba,886aac12,SQL,Lead,2025-05-01,2025-05-01,
f1565dba,886aac12,Lead,MQL,2025-05-03,2025-05-03,
f1565dba,886aac12,MQL,Customer,2025-05-03,2025-05-04,
f1565dba,886aac12,Customer,Opportunity,2025-05-05,2025-05-05,
be368b23,2a641e67,Subscriber,Lead,2025-02-01,2025-04-19,
be368b23,2a641e67,Lead,SQL,2025-04-23,2025-04-28,
be368b23,2a641e67,SQL,Closed Lost,2025-04-30,2025-04-30,
904f1559,f65c5c68,Subscriber,Closed Lost,2025-02-10,2025-02-16,
904f1559,f65c5c68,Closed Lost,MQL,2025-03-07,2025-05-01,
904f1559,f65c5c68,MQL,Opportunity,2025-05-01,2025-05-05,
904f1559,f65c5c68,Opportunity,Customer,2025-05-05,2025-05-05,
904f1559,f65c5c68,Customer,SQL,2025-05-05,2025-05-05,
2e8352b5,4b142c68,Subscriber,Customer,2024-12-20,2025-03-01,
2e8352b5,4b142c68,Customer,Lead,2025-03-06,2025-03-10,
2e8352b5,4b142c68,Lead,SQL,2025-03-29,2025-04-09,
2e8352b5,4b142c68,SQL,Closed Lost,2025-04-11,2025-05-03,
2e8352b5,4b142c68,Closed Lost,MQL,2025-05-05,2025-05-05,
cc4f6fed,77d6e252,Subscriber,MQL,2025-02-20,2025-03-10,
cc4f6fed,77d6e252,MQL,Lead,2025-03-14,2025-04-09,
cc4f6fed,77d6e252,Lead,Customer,2025-04-24,2025-05-01,
8145f58b,f6daceec,Subscriber,Customer,2025-02-23,2025-04-14,
8145f58b,f6daceec,Customer,Closed Lost,2025-05-04,2025-05-04,
8145f58b,f6daceec,Closed Lost,MQL,2025-05-04,2025-05-05,
b27051c9,eb4a573c,Subscriber,Lead,2025-03-22,2025-04-19,
b27051c9,eb4a573c,Lead,Customer,2025-04-20,2025-04-20,
b194d4ef,90bed8d3,Subscriber,Opportunity,2025-02-13,2025-02-14,
b194d4ef,90bed8d3,Opportunity,Closed Lost,2025-03-17,2025-04-18,
b194d4ef,90bed8d3,Closed Lost,SQL,2025-04-18,2025-05-02,
b194d4ef,90bed8d3,SQL,Customer,2025-05-02,2025-05-03,
b194d4ef,90bed8d3,Customer,MQL,2025-05-04,2025-05-04,
34ce17ac,425663ce,Subscriber,Closed Lost,2025-02-22,2025-02-26,
34ce17ac,425663ce,Closed Lost,Lead,2025-04-10,2025-05-05,
34ce17ac,425663ce,Lead,SQL,2025-05-05,2025-05-05,
34ce17ac,425663ce,SQL,Opportunity,2025-05-05,2025-05-05,
34ce17ac,425663ce,Opportunity,Customer,2025-05-05,2025-05-05,
618e8668,e3f26a00,Subscriber,Lead,2025-04-15,2025-04-20,
618e8668,e3f26a00,Lead,SQL,2025-04-21,2025-04-24,
7f41163f,7ecc6424,Subscriber,Opportunity,2025-04-12,2025-04-17,
7f41163f,7ecc6424,Opportunity,Closed Lost,2025-04-21,2025-04-22,
cd97d0f5,fdd5f9dd,Subscriber,Opportunity,2025-04-28,2025-05-02,
cd97d0f5,fdd5f9dd,Opportunity,Lead,2025-05-05,2025-05-05,
cd97d0f5,fdd5f9dd,Lead,Closed Lost,2025-05-05,2025-05-05,
cd97d0f5,fdd5f9dd,Closed Lost,MQL,2025-05-05,2025-05-05,
9d01a988,d6eb3511,Subscriber,Opportunity,2025-04-14,2025-04-17,
9d01a988,d6eb3511,Opportunity,MQL,2025-04-28,2025-04-28,
9d01a988,d6eb3511,MQL,Customer,2025-04-30,2025-04-30,
3e7d18cf,c2b017a8,Subscriber,Closed Lost,2024-12-18,2025-01-20,
3e7d18cf,c2b017a8,Closed Lost,Customer,2025-03-07,2025-04-07,
3e7d18cf,c2b017a8,Customer,SQL,2025-04-11,2025-04-11,
de9173f5,a3cdf6f0,Subscriber,Lead,2025-02-08,2025-02-09,
de9173f5,a3cdf6f0,Lead,Customer,2025-03-29,2025-03-29,
de9173f5,a3cdf6f0,Customer,Opportunity,2025-05-04,2025-05-04,
de9173f5,a3cdf6f0,Opportunity,SQL,2025-05-04,2025-05-04,
de9173f5,a3cdf6f0,SQL,MQL,2025-05-05,2025-05-05,
9a21e3f8,cf0f4a20,Subscriber,Opportunity,2025-03-06,2025-03-31,
9a21e3f8,cf0f4a20,Opportunity,Lead,2025-04-30,2025-04-30,
9a21e3f8,cf0f4a20,Lead,SQL,2025-05-05,2025-05-05,
a3677a0f,1688d926,Subscriber,Lead,2025-01-26,2025-04-17,
a3677a0f,1688d926,Lead,Opportunity,2025-04-28,2025-05-01,
a3677a0f,1688d926,Opportunity,Closed Lost,2025-05-04,2025-05-04,
a3677a0f,1688d926,Closed Lost,Customer,2025-05-04,2025-05-04,
a3677a0f,1688d926,Customer,MQL,2025-05-04,2025-05-04,
46e64d6b,b73bde69,Subscriber,MQL,2025-04-23,2025-05-01,
46e64d6b,b73bde69,MQL,Closed Lost,2025-05-04,2025-05-05,
46e64d6b,b73bde69,Closed Lost,SQL,2025-05-05,2025-05-05,
9ceb77fd,63235d16,Subscriber,MQL,2025-04-08,2025-05-05,
9ceb77fd,63235d16,MQL,Closed Lost,2025-05-05,2025-05-05,
9ceb77fd,63235d16,Closed Lost,Opportunity,2025-05-05,2025-05-05,
9ceb77fd,63235d16,Opportunity,Customer,2025-05-05,2025-05-05,
88a219a5,21faef6f,Subscriber,SQL,2025-02-23,2025-03-21,
88a219a5,21faef6f,SQL,Lead,2025-04-04,2025-04-24,
88a219a5,21faef6f,Lead,Opportunity,2025-04-29,2025-05-01,
88a219a5,21faef6f,Opportunity,Customer,2025-05-04,2025-05-04,
59bd2796,4273eb80,Subscriber,SQL,2025-03-01,2025-04-13,
59bd2796,4273eb80,SQL,Closed Lost,2025-05-03,2025-05-05,
59bd2796,4273eb80,Closed Lost,MQL,2025-05-05,2025-05-05,
59bd2796,4273eb80,MQL,Lead,2025-05-05,2025-05-05,
59bd2796,4273eb80,Lead,Opportunity,2025-05-05,2025-05-05,
72c68d2e,aa6473b0,Subscriber,SQL,2025-03-31,2025-04-12,
72c68d2e,aa6473b0,SQL,Closed Lost,2025-04-18,2025-04-21,
72c68d2e,aa6473b0,Closed Lost,Lead,2025-05-05,2025-05-05,
72c68d2e,aa6473b0,Lead,Customer,2025-05-05,2025-05-05,
a0e77a4c,5554aef7,Subscriber,SQL,2024-12-18,2025-03-27,
a0e77a4c,5554aef7,SQL,Closed Lost,2025-04-13,2025-04-27,
a0e77a4c,5554aef7,Closed Lost,MQL,2025-05-05,2025-05-05,
a0e77a4c,5554aef7,MQL,Opportunity,2025-05-05,2025-05-05,
a0e77a4c,5554aef7,Opportunity,Lead,2025-05-05,2025-05-05,
e595e565,134319ce,Subscriber,Customer,2025-04-16,2025-05-04,
e595e565,134319ce,Customer,Opportunity,2025-05-04,2025-05-04,
e595e565,134319ce,Opportunity,SQL,2025-05-04,2025-05-05,
e595e565,134319ce,SQL,Closed Lost,2025-05-05,2025-05-05,
fb301d43,eba15c97,Subscriber,MQL,2025-03-11,2025-04-08,
fb301d43,eba15c97,MQL,Closed Lost,2025-04-20,2025-04-27,
fb301d43,eba15c97,Closed Lost,Lead,2025-05-03,2025-05-04,
fb301d43,eba15c97,Lead,Customer,2025-05-05,2025-05-05,
d12f47a3,a5f23f82,Subscriber,SQL,2025-02-24,2025-04-02,
d12f47a3,a5f23f82,SQL,Lead,2025-04-27,2025-04-27,
d12f47a3,a5f23f82,Lead,Customer,2025-04-27,2025-04-30,
d532d60c,31121f7b,Subscriber,Customer,2025-02-18,2025-03-14,
d532d60c,31121f7b,Customer,MQL,2025-04-03,2025-04-03,
d532d60c,31121f7b,MQL,SQL,2025-04-30,2025-05-01,
d532d60c,31121f7b,SQL,Lead,2025-05-03,2025-05-05,
f90f96d3,84a9513c,Subscriber,Customer,2024-12-25,2024-12-31,
f90f96d3,84a9513c,Customer,Closed Lost,2025-05-03,2025-05-05,
f90f96d3,84a9513c,Closed Lost,Lead,2025-05-05,2025-05-05,
f90f96d3,84a9513c,Lead,SQL,2025-05-05,2025-05-05,
f90f96d3,84a9513c,SQL,MQL,2025-05-05,2025-05-05,
938e6149,72b694cf,Subscriber,Opportunity,2024-12-25,2025-01-29,
938e6149,72b694cf,Opportunity,Closed Lost,2025-02-13,2025-04-27,
938e6149,72b694cf,Closed Lost,Lead,2025-05-01,2025-05-04,
938e6149,72b694cf,Lead,MQL,2025-05-05,2025-05-05,
62e8ebb0,f610b2f2,Subscriber,MQL,2025-02-22,2025-05-02,
62e8ebb0,f610b2f2,MQL,Opportunity,2025-05-02,2025-05-05,
62e8ebb0,f610b2f2,Opportunity,Customer,2025-05-05,2025-05-05,
62e8ebb0,f610b2f2,Customer,SQL,2025-05-05,2025-05-05,
62e8ebb0,f610b2f2,SQL,Lead,2025-05-05,2025-05-05,
0ee7b2cb,6b6ec034,Subscriber,Lead,2025-05-02,2025-05-02,
0ee7b2cb,6b6ec034,Lead,MQL,2025-05-03,2025-05-03,
0ee7b2cb,6b6ec034,MQL,SQL,2025-05-05,2025-05-05,
0ee7b2cb,6b6ec034,SQL,Customer,2025-05-05,2025-05-05,
0ee7b2cb,6b6ec034,Customer,Opportunity,2025-05-05,2025-05-05,
c9fe874c,c16d4390,Subscriber,Lead,2025-02-14,2025-04-30,
c9fe874c,c16d4390,Lead,Customer,2025-04-30,2025-04-30,
c9fe874c,c16d4390,Customer,Opportunity,2025-05-01,2025-05-01,
c9fe874c,c16d4390,Opportunity,SQL,2025-05-01,2025-05-05,
3753700a,7f8c2a60,Subscriber,Lead,2025-03-24,2025-04-21,
3753700a,7f8c2a60,Lead,Closed Lost,2025-05-05,2025-05-05,
3753700a,7f8c2a60,Closed Lost,Opportunity,2025-05-05,2025-05-05,
3753700a,7f8c2a60,Opportunity,MQL,2025-05-05,2025-05-05,
3122eaac,79644bdf,Subscriber,Customer,2025-04-20,2025-05-03,
3122eaac,79644bdf,Customer,Closed Lost,2025-05-05,2025-05-05,
f8cdde75,86107d11,Subscriber,Lead,2025-01-28,2025-02-19,
f8cdde75,86107d11,Lead,Closed Lost,2025-04-04,2025-04-08,
f8cdde75,86107d11,Closed Lost,SQL,2025-04-18,2025-04-25,
f8cdde75,86107d11,SQL,MQL,2025-05-02,2025-05-03,
70092ca2,04d40ac6,Subscriber,Customer,2025-03-23,2025-03-31,
70092ca2,04d40ac6,Customer,SQL,2025-04-19,2025-05-03,
70092ca2,04d40ac6,SQL,Opportunity,2025-05-04,2025-05-04,
70092ca2,04d40ac6,Opportunity,Closed Lost,2025-05-04,2025-05-05,
37d9d866,f9d5d7b0,Subscriber,Lead,2025-04-28,2025-05-05,
37d9d866,f9d5d7b0,Lead,Opportunity,2025-05-05,2025-05-05,
37d9d866,f9d5d7b0,Opportunity,Customer,2025-05-05,2025-05-05,
37d9d866,f9d5d7b0,Customer,MQL,2025-05-05,2025-05-05,
f398995c,fb3cb6c6,Subscriber,Opportunity,2025-04-21,2025-04-26,
f398995c,fb3cb6c6,Opportunity,Lead,2025-04-30,2025-05-01,
f398995c,fb3cb6c6,Lead,Closed Lost,2025-05-05,2025-05-05,
a47aa092,517be357,Subscriber,SQL,2025-03-26,2025-04-14,
a47aa092,517be357,SQL,Opportunity,2025-05-02,2025-05-03,
a47aa092,517be357,Opportunity,Lead,2025-05-05,2025-05-05,
1ab1a7b4,c197b583,Subscriber,Closed Lost,2025-03-12,2025-04-05,
1ab1a7b4,c197b583,Closed Lost,Customer,2025-04-24,2025-04-26,
02f5eef9,60f105df,Subscriber,MQL,2025-05-04,2025-05-05,
02f5eef9,60f105df,MQL,Closed Lost,2025-05-05,2025-05-05,
02f5eef9,60f105df,Closed Lost,Customer,2025-05-05,2025-05-05,
02f5eef9,60f105df,Customer,Opportunity,2025-05-05,2025-05-05,
20f8dcad,4222ff6f,Subscriber,MQL,2025-04-13,2025-04-16,
20f8dcad,4222ff6f,MQL,Customer,2025-04-17,2025-04-23,
20f8dcad,4222ff6f,Customer,Closed Lost,2025-05-03,2025-05-05,
20f8dcad,4222ff6f,Closed Lost,Opportunity,2025-05-05,2025-05-05,
20f8dcad,4222ff6f,Opportunity,Lead,2025-05-05,2025-05-05,
b15e8471,5fc55c40,Subscriber,Closed Lost,2025-03-11,2025-03-16,
b15e8471,5fc55c40,Closed Lost,Opportunity,2025-04-06,2025-05-03,
6408ecdb,18b01aaa,Subscriber,Closed Lost,2025-01-06,2025-04-02,
6408ecdb,18b01aaa,Closed Lost,MQL,2025-05-05,2025-05-05,
6408ecdb,18b01aaa,MQL,Opportunity,2025-05-05,2025-05-05,35eaec3b
6408ecdb,18b01aaa,Opportunity,SQL,2025-05-05,2025-05-05,
6de6d97f,f9869484,Subscriber,Lead,2025-03-28,2025-03-31,
6de6d97f,f9869484,Lead,SQL,2025-04-05,2025-04-16,
075b0483,f0e7e649,Subscriber,Closed Lost,2025-02-22,2025-02-24,
075b0483,f0e7e649,Closed Lost,Lead,2025-03-29,2025-04-16,
075b0483,f0e7e649,Lead,Customer,2025-05-01,2025-05-04,
732795c6,ee878bf7,Subscriber,Lead,2025-04-14,2025-04-21,
732795c6,ee878bf7,Lead,Closed Lost,2025-05-03,2025-05-05,
732795c6,ee878bf7,Closed Lost,MQL,2025-05-05,2025-05-05,
732795c6,ee878bf7,MQL,Customer,2025-05-05,2025-05-05,
790ee1ee,9cb95597,Subscriber,MQL,2025-04-11,2025-04-11,
790ee1ee,9cb95597,MQL,SQL,2025-04-30,2025-05-02,
790ee1ee,9cb95597,SQL,Customer,2025-05-04,2025-05-04,
790ee1ee,9cb95597,Customer,Closed Lost,2025-05-04,2025-05-04,
790ee1ee,9cb95597,Closed Lost,Lead,2025-05-05,2025-05-05,
74fc9e20,fdaa1db3,Subscriber,Opportunity,2025-04-12,2025-04-17,
74fc9e20,fdaa1db3,Opportunity,Customer,2025-04-27,2025-04-27,
2b4249bf,9d5f01f8,Subscriber,SQL,2025-02-28,2025-04-22,
2b4249bf,9d5f01f8,SQL,Closed Lost,2025-04-25,2025-04-27,
2b4249bf,9d5f01f8,Closed Lost,Opportunity,2025-04-29,2025-05-02,
c7b36c54,a5defb6f,Subscriber,Opportunity,2025-02-12,2025-04-21,
c7b36c54,a5defb6f,Opportunity,Lead,2025-05-03,2025-05-05,
c7b36c54,a5defb6f,Lead,SQL,2025-05-05,2025-05-05,
c7b36c54,a5defb6f,SQL,MQL,2025-05-05,2025-05-05,
c7b36c54,a5defb6f,MQL,Closed Lost,2025-05-05,2025-05-05,
be1ab68a,8138f34c,Subscriber,Opportunity,2025-03-10,2025-04-09,06ed112e
be1ab68a,8138f34c,Opportunity,MQL,2025-05-05,2025-05-05,
1ed8ad05,228f0841,Subscriber,Lead,2025-02-23,2025-04-19,
1ed8ad05,228f0841,Lead,Opportunity,2025-04-19,2025-04-29,
de83cdb0,5768892d,Subscriber,Lead,2025-01-10,2025-04-01,
de83cdb0,5768892d,Lead,Opportunity,2025-04-19,2025-04-25,
de83cdb0,5768892d,Opportunity,Closed Lost,2025-05-02,2025-05-03,
de83cdb0,5768892d,Closed Lost,Customer,2025-05-05,2025-05-05,
de83cdb0,5768892d,Customer,MQL,2025-05-05,2025-05-05,
0b75c218,863c1553,Subscriber,Closed Lost,2025-04-02,2025-04-02,
0b75c218,863c1553,Closed Lost,Opportunity,2025-04-22,2025-04-24,
d8007f89,aee50b1e,Subscriber,MQL,2025-02-05,2025-04-06,
d8007f89,aee50b1e,MQL,Customer,2025-04-12,2025-04-22,
d8007f89,aee50b1e,Customer,Closed Lost,2025-04-30,2025-05-01,
d8007f89,aee50b1e,Closed Lost,SQL,2025-05-01,2025-05-02,
c6d604cc,858569bd,Subscriber,Opportunity,2025-03-17,2025-04-24,
c6d604cc,858569bd,Opportunity,Closed Lost,2025-04-27,2025-04-29,
97462347,7a869758,Subscriber,Closed Lost,2025-01-23,2025-01-27,
97462347,7a869758,Closed Lost,Customer,2025-04-04,2025-04-23,
97462347,7a869758,Customer,MQL,2025-04-29,2025-04-30,
97462347,7a869758,MQL,Opportunity,2025-05-01,2025-05-04,
97462347,7a869758,Opportunity,Lead,2025-05-05,2025-05-05,
0fe3a705,75c0bf1e,Subscriber,Opportunity,2025-03-05,2025-04-06,
0fe3a705,75c0bf1e,Opportunity,Lead,2025-04-07,2025-05-02,
0fe3a705,75c0bf1e,Lead,MQL,2025-05-02,2025-05-04,
f3a695f4,f5bf7e49,Subscriber,Opportunity,2024-12-21,2025-03-25,
f3a695f4,f5bf7e49,Opportunity,SQL,2025-05-01,2025-05-02,
f3a695f4,f5bf7e49,SQL,MQL,2025-05-04,2025-05-05,
c10a5d7a,b4081b4a,Subscriber,Lead,2025-02-27,2025-03-26,
c10a5d7a,b4081b4a,Lead,MQL,2025-04-19,2025-04-24,
c10a5d7a,b4081b4a,MQL,Customer,2025-04-24,2025-04-29,
8610ba49,bada52e9,Subscriber,SQL,2025-02-13,2025-03-02,
8610ba49,bada52e9,SQL,MQL,2025-03-07,2025-05-02,
8610ba49,bada52e9,MQL,Lead,2025-05-04,2025-05-04,
8610ba49,bada52e9,Lead,Customer,2025-05-05,2025-05-05,
f23fa43d,01379fb1,Subscriber,Customer,2025-03-13,2025-04-05,
f23fa43d,01379fb1,Customer,Closed Lost,2025-05-05,2025-05-05,
f23fa43d,01379fb1,Closed Lost,Lead,2025-05-05,2025-05-05,
f23fa43d,01379fb1,Lead,MQL,2025-05-05,2025-05-05,
f23fa43d,01379fb1,MQL,SQL,2025-05-05,2025-05-05,
4f9155a8,40f5ab9e,Subscriber,Customer,2025-02-06,2025-03-19,
4f9155a8,40f5ab9e,Customer,Opportunity,2025-04-27,2025-05-04,
4f9155a8,40f5ab9e,Opportunity,MQL,2025-05-05,2025-05-05,
4f9155a8,40f5ab9e,MQL,SQL,2025-05-05,2025-05-05,
4f9155a8,40f5ab9e,SQL,Closed Lost,2025-05-05,2025-05-05,
2f43610f,b7c1a295,Subscriber,MQL,2025-02-02,2025-02-21,
2f43610f,b7c1a295,MQL,Lead,2025-04-07,2025-04-22,
2f43610f,b7c1a295,Lead,Closed Lost,2025-04-24,2025-04-28,
2f43610f,b7c1a295,Closed Lost,Customer,2025-04-28,2025-05-01,
f286d0eb,b2328f87,Subscriber,Opportunity,2025-02-21,2025-04-26,
f286d0eb,b2328f87,Opportunity,Customer,2025-04-27,2025-05-05,
f286d0eb,b2328f87,Customer,MQL,2025-05-05,2025-05-05,
788e8a3f,f49479e7,Subscriber,Lead,2024-12-12,2025-04-15,
788e8a3f,f49479e7,Lead,Customer,2025-04-30,2025-05-04,
788e8a3f,f49479e7,Customer,SQL,2025-05-05,2025-05-05,
788e8a3f,f49479e7,SQL,Closed Lost,2025-05-05,2025-05-05,
788e8a3f,f49479e7,Closed Lost,MQL,2025-05-05,2025-05-05,
4f86baae,2ea2028c,Subscriber,MQL,2025-04-22,2025-04-28,
4f86baae,2ea2028c,MQL,Customer,2025-04-30,2025-05-03,
4f86baae,2ea2028c,Customer,Lead,2025-05-03,2025-05-03,
f47e221e,8e28ded1,Subscriber,Customer,2025-04-17,2025-04-27,
f47e221e,8e28ded1,Customer,MQL,2025-04-30,2025-05-02,
f47e221e,8e28ded1,MQL,SQL,2025-05-03,2025-05-04,
79f87d79,d5d981a9,Subscriber,Closed Lost,2025-03-21,2025-05-01,
79f87d79,d5d981a9,Closed Lost,MQL,2025-05-05,2025-05-05,
79f87d79,d5d981a9,MQL,SQL,2025-05-05,2025-05-05,
79f87d79,d5d981a9,SQL,Opportunity,2025-05-05,2025-05-05,
6983ceb4,f6304061,Subscriber,Closed Lost,2025-02-02,2025-03-25,
6983ceb4,f6304061,Closed Lost,MQL,2025-04-30,2025-05-03,
6983ceb4,f6304061,MQL,SQL,2025-05-04,2025-05-04,
9e57ed50,88caa4dc,Subscriber,MQL,2025-03-09,2025-04-01,
9e57ed50,88caa4dc,MQL,SQL,2025-04-01,2025-04-08,
9e57ed50,88caa4dc,SQL,Closed Lost,2025-04-20,2025-04-30,
9e57ed50,88caa4dc,Closed Lost,Lead,2025-05-02,2025-05-03,
9e57ed50,88caa4dc,Lead,Opportunity,2025-05-03,2025-05-05,
a92bf11e,6.68E+09,Subscriber,Lead,2025-04-05,2025-04-26,
a92bf11e,6.68E+09,Lead,MQL,2025-05-04,2025-05-04,
a92bf11e,6.68E+09,MQL,SQL,2025-05-04,2025-05-04,
fdc7a28d,5ef8a47c,Subscriber,Opportunity,2025-01-12,2025-02-06,
fdc7a28d,5ef8a47c,Opportunity,Customer,2025-03-29,2025-04-23,
fdc7a28d,5ef8a47c,Customer,SQL,2025-04-29,2025-04-29,
